"D29668_01-AV967"	"D29669_02-AV968"	"D29670_03-AV971"	"D29671_04-AV972"	"D29672_05-AV974"	"D29673_06-AV996"	"D29675_08-AV583"	"D29676_09-AV584"	"D29677_10-AV587"	"D29678_11-AV588"	"D29679_12-AV596"	"D29680_13-AV597"	"D29683_16-AV816"	"D29684_17-AV817"	"D29685_18-AV863"	"D29686_19-AV864"	"D29691_24-AV580"	"D29692_25-AV608"	"D29699_32-AV572"	"D29700_33-AV586"	"D29701_34-AV589"	"D29702_35-AV590"	"D29703_36-AV591"	"D29704_37-AV598"	"D29707_40-AV521"	"D29708_41-AV527"	"D29709_42-AV541"	"D29710_43-AV542"	"D29711_44-AV543"	"D29712_45-AV571"	"D29715_48-AV551T"	"D29716_49-AV555T"	"D29717_50-AV555TA"	"D29718_51-AV612T"	"D29719_52-AV612TA"	"D29720_53-AV650T"	"D29721_54-AV650TA"	"D29722_55-AV717T"	"D29723_56-AV718T"	"D29733_66-AV604T"	"D29734_67-AV770T"	"D29735_68-AV791T"	"D29736_69-AV782.2T"	"D29737_70-AV794T"	"D29738_71-AV604TA"	"D29739_72-AV770TA"	"D29740_73-AV791TA"	"D29741_74-AV782.2TA"	"D29742_75-AV794TA"	"D29743_76-AV833T"	"D29746_79-AV567"	"D29747_80-AV568"	"D29748_81-AV570"	"D29749_82-AV579"	"D29750_83-AV814"	"D29751_84-AV803"	"D29752_85-AV865"	"D29753_86-AV866"	"D29758_91-AV609"	"D29759_92-AV610"	"D29760_93-AV611"	"D29761_94-AV802"
"Zotu1252; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45111866145266	2.48513861854911	2.59358557899071	5.77748901203898	0	2.62867953925769	2.64324082363474	0	0	0	0	0	0	0	0	0	0	2.38598769774699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu1288; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	2.15757022151176	0	0	0	0	0	0	0	0	0	0	0	7.26815821527021	5.46730496080804	3.45811410532095	16.6102809096121	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04513231235456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59561801723435	0
"Zotu57589; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892963470535419	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu44620; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.865023232392593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu90034; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.823624278086521	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu5873; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26353617632966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu28; LachnospiraceaeNK4A136group"	125.99958324651	20.457207977208	24.9527010804322	94.2775804889502	96.3753825229514	29.6799343162103	30.2497331910352	31.796641724249	29.4867930273274	55.5036981986764	126.99331135789	25.8787277022632	42.6715264846876	21.2839183198895	10.9928136335638	22	34.1984290730083	48.5083955468238	44.5167231840086	109.4042485226	39.9748701839862	22.366247566942	60.5169968431166	79.440473915536	29.0665955657649	99.8898224917923	35.4194270367055	65.566800959456	34.56553908319	49.1010548105085	57.0777595581255	11.203438820129	13.5876113921775	7.76722745823424	8.65023232392593	25.5986600655189	18.0691792791902	18.7470461965835	0	11.0946847960445	17.2999220101048	13.8632457133275	5.74556069082948	55.6863779130637	2.82270593256509	18.807861199477	22.3833214877991	7.41261850277869	56.7031803789991	7.27160778880936	42.8853349170661	43.579157907627	23.9315766966019	20.3520172328681	49.2580730967708	53.7712382009994	0	0	29.8715462850268	16.1079102419456	35.9561801723435	49.2838293955201
"Zotu44700; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54771070521746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu27784; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	1.29393638511316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu44524; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	2.15757022151176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu531; LachnospiraceaeNK4A136group"	0	0	0	0	44.9751785107106	18.2126869667654	41.6774101743152	57.5045648204504	15.1029915505823	84.2586261811233	105.223029410823	28.4666004724895	10.4807258032566	32.9557444953128	5.81972486482787	18	64.2930466572556	0	60.704622523648	201.45471969334	0	45.7265505813036	25.503591526742	95.3285686986432	6.20087372069652	0	6.87242614145031	112.651684869938	75.8378245556557	12.4833190196208	47.2930007767325	0	3.88217468347929	7.76722745823424	5.62265101055185	4.65430183009434	0	4.43112001010156	26.995571217677	0	3.84442711335662	17.428080325326	21.2585745560691	115.769048819264	3.22594963721724	0	19.1275656350283	22.2378555083361	116.085251169604	0	10.0199380647351	27.7672510561871	36.052764893582	13.1440111295607	27.1422035431186	32.1315935591338	12.0193589424486	18.5310194857801	0	19.8980067694622	69.3440617609482	48.5590671985272
"Zotu90172; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	2.24586981498356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu101441; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623075147558281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu103833; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28147570445221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu37052; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806487409304311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu55; LachnospiraceaeNK4A136group"	0	0	0	0	25.7001020061204	7.41998357905258	10.7554606901459	9.47134008807418	3.59595036918627	0	61.0777354626044	6.46968192556579	14.9724654332237	0	0	23	6.49770152387157	41.5786247544204	11.4664286989113	18.8628014694138	25.4385537534457	0	0	18.7768392891267	0	54.1507985087085	21.1459265890779	7.48077594839431	8.77036066289895	30.3760762810773	27.7234832139467	0	4.3674465189142	3.88361372911712	2.59506969717778	0	0	0	10.7982284870708	7.00716934487021	9.61106778339154	11.882782039995	12.6402335198249	29.3086199542441	5.64541186513017	7.74441343507875	17.9066571902393	8.64805491990847	40.6298379093616	0	9.21834301955627	47.8213768189889	10.8779894075463	16.9600143607234	25.131669947332	16.3936701832315	13.0645205896181	8.05696499381742	16.9183978959444	7.58019305503322	3.08195830048659	4.34857318195766
"Zotu80751; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59940949569027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu5693; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10960392260489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
