"","D29668_01-AV967","D29669_02-AV968","D29670_03-AV971","D29671_04-AV972","D29672_05-AV974","D29673_06-AV996","D29675_08-AV583","D29676_09-AV584","D29677_10-AV587","D29678_11-AV588","D29679_12-AV596","D29680_13-AV597","D29683_16-AV816","D29684_17-AV817","D29685_18-AV863","D29686_19-AV864","D29691_24-AV580","D29692_25-AV608","D29699_32-AV572","D29700_33-AV586","D29701_34-AV589","D29702_35-AV590","D29703_36-AV591","D29704_37-AV598","D29707_40-AV521","D29708_41-AV527","D29709_42-AV541","D29710_43-AV542","D29711_44-AV543","D29712_45-AV571","D29715_48-AV551T","D29716_49-AV555T","D29717_50-AV555TA","D29718_51-AV612T","D29719_52-AV612TA","D29720_53-AV650T","D29721_54-AV650TA","D29722_55-AV717T","D29723_56-AV718T","D29733_66-AV604T","D29734_67-AV770T","D29735_68-AV791T","D29736_69-AV782.2T","D29737_70-AV794T","D29738_71-AV604TA","D29739_72-AV770TA","D29740_73-AV791TA","D29741_74-AV782.2TA","D29742_75-AV794TA","D29743_76-AV833T","D29746_79-AV567","D29747_80-AV568","D29748_81-AV570","D29749_82-AV579","D29750_83-AV814","D29751_84-AV803","D29752_85-AV865","D29753_86-AV866","D29758_91-AV609","D29759_92-AV610","D29760_93-AV611","D29761_94-AV802"
"D29701_34-AV589",0.524657649437915,0.522780344564329,0.588394884865879,0.463733314774113,0.500043271651855,0.5390900397015,0.522997605034315,0.411891345796867,0.428507685804259,0.420897767563354,0.398482239636742,0.511889139486116,0.464827853408324,0.509352181090613,0.422918146237421,0.447506365399277,0.380796920939609,0.378511214383626,0.350618323305593,0.327974022043763,0,0.319283465067712,0.315183182417333,0.294457858635352,0.433886214276703,0.3737855582799,0.401025751557762,0.348756554483616,0.41835410985988,0.361272798935645,0.59909051137461,0.657262816720924,0.555141488032228,0.654764502105302,0.559306921172853,0.518504573511558,0.486762109712568,0.520116042075006,0.669120886988647,0.613601993213051,0.446108570520145,0.483777470152955,0.46490901331864,0.475478914499844,0.60228778562022,0.466409440920087,0.473275977712517,0.44278596737915,0.441556836961686,0.497251191443792,0.365061172936846,0.355344454247208,0.477358079043649,0.415250138312034,0.422711828736396,0.364370196249651,0.437665675656172,0.38624132069587,0.362912755442864,0.323388924596619,0.328990340387647,0.409984882348385
"D29702_35-AV590",0.522096275705897,0.484617737719981,0.526751610453562,0.455882902080994,0.473302081120078,0.52853588648929,0.559699670533421,0.428881076043654,0.404327987776698,0.40943230024093,0.391564645466078,0.52289868525677,0.451568012806658,0.506742952591867,0.447900444067829,0.506209613098995,0.386714488241493,0.416464408730376,0.375464322847724,0.389005692504261,0.319283465067712,0,0.368942623599126,0.336715642826343,0.44848909401768,0.385830710367535,0.421694434270878,0.314441313122046,0.398411694254324,0.360611688609918,0.591135627086676,0.652357044833028,0.538759253651542,0.669924385038173,0.575390060622268,0.53408803105475,0.475083895330008,0.506980906697881,0.649850768956626,0.621421062162536,0.480218595131661,0.528202874340563,0.47204881682699,0.466408820493163,0.607174817607288,0.480493953164426,0.510131086060972,0.456970204593197,0.45643123737193,0.513300064292058,0.379261271226178,0.338663273697299,0.472561157909998,0.388072039253986,0.377063232842547,0.348962619743365,0.432811237128542,0.444102598035839,0.416140790326202,0.370175846937217,0.318160743345607,0.439471721493776
"D29703_36-AV591",0.521559445647153,0.496794692884053,0.579305988179286,0.519577571205159,0.486935024495187,0.484794294423495,0.514668120038302,0.434063583703685,0.45571929463905,0.454515233809733,0.454140160239416,0.584543633757876,0.424550755451978,0.509768038540012,0.386271877888134,0.479445399640218,0.334570249992093,0.376799694593045,0.407458048950787,0.389247538039107,0.315183182417333,0.368942623599126,0,0.29698686388914,0.474567891927621,0.446121125606822,0.493143595653224,0.353159343308051,0.47678054121323,0.415154596504265,0.616200438388175,0.67127736770058,0.577374943807882,0.715169135641615,0.628572331726477,0.57890278125343,0.523881438995606,0.538234153813174,0.695267287230432,0.655571398384544,0.498438576038562,0.539641480499503,0.51061478977388,0.505447907146095,0.651903958150974,0.51079669669857,0.524995918944416,0.485225592321169,0.458485408004638,0.568217335432355,0.436934087470088,0.397111356516601,0.516010549055397,0.351941029118349,0.390829819728925,0.416527790438261,0.478709539953641,0.378901280441851,0.407742247911985,0.397668082511778,0.330915884670787,0.503722980465259
"D29704_37-AV598",0.492030429976821,0.489118503228608,0.57688107594546,0.467621105750904,0.453118214041913,0.519639066829297,0.46273898338027,0.391196894952835,0.411381867626033,0.405604226242457,0.390041964001903,0.508577117879558,0.394315564997712,0.480198100712257,0.392759330070082,0.421491086448234,0.338151201609413,0.359306242752223,0.366282571297929,0.356472796375871,0.294457858635352,0.336715642826343,0.29698686388914,0,0.422051368875234,0.388776464656451,0.408919800705339,0.301667313789526,0.403583482949526,0.362326137126095,0.608872551679998,0.667349711986218,0.563599081000391,0.670432142999305,0.575074900424803,0.534980706491708,0.495020122881455,0.514661126640567,0.672347632391971,0.624890660214508,0.455162575159466,0.498374221984393,0.458210407510166,0.465913076059081,0.608919344198429,0.444057357376211,0.472125769591855,0.43921360698247,0.43306257422145,0.521904574641162,0.389557242285071,0.371444760780172,0.467015336406373,0.37362741633292,0.411664644866922,0.393105064310691,0.41850294471278,0.357959527269632,0.336357515673887,0.34132372283442,0.317912865183562,0.432403606001427
"D29707_40-AV521",0.492390159037381,0.512226585685773,0.61108825660134,0.442979364201385,0.511203730821495,0.576829906848102,0.491514011807553,0.394065956029795,0.367606284288998,0.398262042528634,0.393013263238568,0.360524612687188,0.522734375008261,0.47180790217735,0.536279751804316,0.446158022966202,0.471955608182256,0.513855308810744,0.350267794842747,0.3773175427833,0.433886214276703,0.44848909401768,0.474567891927621,0.422051368875234,0,0.301179422562349,0.345149640682274,0.392947238933769,0.323919949484228,0.368545387461968,0.537707927622766,0.608427314824985,0.522691880146749,0.554974018578401,0.459895432070154,0.414388739971949,0.436815313758917,0.542787900320628,0.63979716154647,0.484385804635609,0.33300428599765,0.359067027696151,0.370000953833786,0.461964596358834,0.467035577705227,0.345461545643074,0.360123697480151,0.367001722916323,0.469355237310593,0.451999387432317,0.324942121993048,0.361602824665884,0.393247009506571,0.496945472957287,0.478626360873545,0.404483928969962,0.416391246296413,0.46682583065674,0.427082680928067,0.385833167330067,0.417630629630936,0.369967721855707
"D29708_41-AV527",0.452744184201006,0.472857201385377,0.553985755867246,0.402439521016223,0.455228995960735,0.550830909860461,0.475511208432508,0.357283613190257,0.319110034861046,0.353391621995163,0.354240084883614,0.365133671822271,0.512947657101016,0.465571721575625,0.503050791520563,0.441228201988758,0.449650350273849,0.484743377909045,0.339748260475551,0.358326284528501,0.3737855582799,0.385830710367535,0.446121125606822,0.388776464656451,0.301179422562349,0,0.315284209084283,0.344710312197399,0.28192107618727,0.32359903399558,0.502480526349758,0.591817697565303,0.471293280542414,0.542442605852232,0.441796879404098,0.381631180705454,0.409019817388331,0.49165167489342,0.590442646102296,0.484785422957856,0.346380121497975,0.359990715906944,0.346399149224726,0.420503808188288,0.472306344516075,0.328883258327769,0.345433718078801,0.363468240835411,0.420071556370809,0.385304907504687,0.290088200582512,0.317718999110827,0.401519285847928,0.45938688457391,0.46218120136835,0.356145551950539,0.400310906740163,0.434340816421335,0.413589338761257,0.365983974279833,0.385118712750351,0.350208493698851
"D29709_42-AV541",0.476684896131855,0.490771431222162,0.567078967848231,0.351933155238041,0.487781957515743,0.582683108061645,0.516388431178915,0.406333298107417,0.336138478076625,0.33831131981347,0.34168071943651,0.352427224254459,0.527890459270205,0.462400855888529,0.50610316132315,0.453623205529588,0.474732754028253,0.507685458631656,0.38212339850423,0.392767573172185,0.401025751557762,0.421694434270878,0.493143595653224,0.408919800705339,0.345149640682274,0.315284209084283,0,0.378388846629488,0.29170793142928,0.356296904522955,0.533263200525308,0.603408452659008,0.489253728024517,0.540021278509773,0.425771365635196,0.375026507122837,0.395845888388702,0.524109045270107,0.605128167274925,0.466951261243836,0.343315933212812,0.393740546261716,0.32426189968878,0.44632089768824,0.445269058825483,0.324911814890506,0.384406075170963,0.334139970263759,0.450805939644358,0.382917530627872,0.374450248127936,0.353426177061911,0.397376977737902,0.498930637541955,0.466648504033561,0.392322639300085,0.41130312677392,0.470074730829262,0.430227314760775,0.38148462143774,0.399360151905117,0.360436427592374
"D29710_43-AV542",0.469840516043815,0.448715185654065,0.532526651217978,0.435064610912698,0.449844381132551,0.470525365788127,0.482704039273235,0.382740220763132,0.354152439097368,0.362517882301521,0.336266780853191,0.506382038311243,0.405388681033958,0.463095334688666,0.396917881073284,0.433964070721673,0.345965560998567,0.394905647877006,0.339798370970023,0.378195583565254,0.348756554483616,0.314441313122046,0.353159343308051,0.301667313789526,0.392947238933769,0.344710312197399,0.378388846629488,0,0.351454381869444,0.298794318524947,0.571043661600922,0.640345610270677,0.536207444415957,0.662471679902376,0.561534403363741,0.511293397646661,0.449214693446693,0.503969555886898,0.662810058643187,0.614779465611933,0.43205751870445,0.470373060941013,0.424108370356876,0.430745256986011,0.604531070300933,0.437106091165265,0.453962515287227,0.408833533388001,0.403180613678251,0.497489770268039,0.354456774880226,0.323732062594515,0.431285719303615,0.345644736161967,0.351146704388063,0.318239373619257,0.420936402828881,0.382155803954738,0.378051661567576,0.359137662222988,0.293799192178023,0.434105783399621
"D29711_44-AV543",0.462544227892298,0.485081484043053,0.5525826786203,0.392724545377635,0.457926530076407,0.545158518110663,0.500679918864139,0.395433535412183,0.331202767316688,0.360632933122618,0.372272895940307,0.391870553926802,0.524275153917886,0.473580516826671,0.502075106143053,0.473847729685097,0.469269740402121,0.497249296021945,0.343420966490286,0.403851155844674,0.41835410985988,0.398411694254324,0.47678054121323,0.403583482949526,0.323919949484228,0.28192107618727,0.29170793142928,0.351454381869444,0,0.318939568434439,0.490932437111407,0.581074910460487,0.466529548434792,0.534087135838082,0.430138745972744,0.347772779132901,0.342972695179441,0.479086626862562,0.561528405176868,0.483831694344739,0.354803049199037,0.385679847366726,0.357363021901574,0.421525789966422,0.463973308183809,0.333892940005288,0.369918556738728,0.368088280371129,0.436835058721696,0.403259792767051,0.358978361485092,0.339381788369539,0.421122651996871,0.470774572209033,0.448172090598074,0.368906612652408,0.437515420786093,0.486702641991137,0.43636907521001,0.409555964683243,0.395887405156887,0.399256118607539
"D29712_45-AV571",0.488531461805951,0.48732436697371,0.55854790778402,0.422881578139376,0.469874218352256,0.524426777955197,0.498084648796638,0.376391252966803,0.356701282195149,0.355005591043176,0.361524173759363,0.459634345351401,0.480714315024144,0.469862942815254,0.452538187391124,0.456801864556945,0.430612734981912,0.438792236930359,0.298408588705478,0.394839708370924,0.361272798935645,0.360611688609918,0.415154596504265,0.362326137126095,0.368545387461968,0.32359903399558,0.356296904522955,0.298794318524947,0.318939568434439,0,0.525671033032922,0.616086681426647,0.508638098115728,0.611148449592161,0.498104598945475,0.435066422273966,0.398887246280718,0.507375857160873,0.643844755718063,0.560944789200367,0.405914814200276,0.452010051385449,0.394707933161304,0.447299784382794,0.548181833098185,0.407551745743382,0.435982270332676,0.379448957538282,0.434031879596853,0.459710028682875,0.320901861590946,0.304890202961786,0.418697986748774,0.415162200376745,0.396772640860296,0.323760548722923,0.40969072621843,0.427358774083949,0.376779777755671,0.348249093191952,0.31868489706329,0.398970690688742
"D29715_48-AV551T",0.576375511726436,0.583064843977356,0.621778495002825,0.545060965923994,0.587002400183755,0.656777855307306,0.605681528551836,0.547546139156499,0.530741244368037,0.534771487658756,0.542251255863983,0.541052426693103,0.645204475173171,0.584574880996098,0.621935715995809,0.595526985324374,0.617908968803842,0.647201200461149,0.568783863494875,0.598894492384494,0.59909051137461,0.591135627086676,0.616200438388175,0.608872551679998,0.537707927622766,0.502480526349758,0.533263200525308,0.571043661600922,0.490932437111407,0.525671033032922,0,0.484830022106169,0.45841136580139,0.572052519220024,0.523369916998694,0.489469952360102,0.500195212243795,0.555604504730612,0.502584405998554,0.53918228630494,0.550276814222519,0.547583386638828,0.53912940927807,0.529792144796549,0.543803378744541,0.51493655320743,0.511841881161118,0.55660384255363,0.557189462680463,0.493964363231321,0.542863911292716,0.52608426427047,0.566540688868815,0.620057818016688,0.572374696087309,0.548458743430514,0.581099544455202,0.590983816090296,0.616166531939504,0.584414636572736,0.591193765819407,0.5415413722562
"D29716_49-AV555T",0.642689314721887,0.63272931475433,0.64391015421647,0.594671218609656,0.626098336505471,0.695503042349347,0.645838952257059,0.626851325748818,0.589743325280573,0.574336785204581,0.595320118230745,0.572959670101343,0.692734872387416,0.617470279277696,0.674859505534768,0.647173135861272,0.687946302928821,0.684805514890195,0.647165568489232,0.651114683766772,0.657262816720924,0.652357044833028,0.67127736770058,0.667349711986218,0.608427314824985,0.591817697565303,0.603408452659008,0.640345610270677,0.581074910460487,0.616086681426647,0.484830022106169,0,0.321219591523346,0.588558953909492,0.577793893035028,0.588280659644081,0.590687183796163,0.607059516675768,0.571234008378967,0.516695942232902,0.624666587166681,0.631412778017315,0.591061223304553,0.620334595173075,0.503145571221774,0.585736180853893,0.604760661249956,0.584392402798243,0.631338990591616,0.511899021495531,0.633550825503793,0.576851055382656,0.613270585513486,0.685893911496399,0.665653171098111,0.618128275083847,0.601603305622963,0.653860946453147,0.628136631233549,0.605203036935777,0.618696242347678,0.590685469750035
"D29717_50-AV555TA",0.549946381900999,0.544644793257436,0.571202303147426,0.489043228839567,0.546120260961235,0.611215230692601,0.601406264000933,0.519046742839676,0.48281599424737,0.479691548035925,0.484638241212031,0.503918499073463,0.611345386184879,0.512696810027199,0.588144314314153,0.55492321040395,0.580159472786229,0.598579522207075,0.547372876484883,0.552954827124339,0.555141488032228,0.538759253651542,0.577374943807882,0.563599081000391,0.522691880146749,0.471293280542414,0.489253728024517,0.536207444415957,0.466529548434792,0.508638098115728,0.45841136580139,0.321219591523346,0,0.541975192122024,0.49313971946747,0.491307664763762,0.484169425284044,0.505949816876444,0.542596269408352,0.485559694645945,0.51841014361325,0.539736836515562,0.480259551372809,0.524905892047727,0.470289994914269,0.482651168120322,0.51513110786474,0.473615566193734,0.524644128364765,0.44819864918418,0.521711865085756,0.458943857100467,0.50218887384767,0.588018728354167,0.573462438976959,0.51643834813238,0.524389721941922,0.55660094312347,0.55330986632913,0.516275717301109,0.518237652561305,0.506141477048226
"D29718_51-AV612T",0.658443298829169,0.676666232082967,0.684657609420022,0.55788173061966,0.646911163861082,0.729686775738609,0.663417799208199,0.63808866644083,0.582704799852222,0.598624369820234,0.588734055866933,0.489889019724129,0.736468081972225,0.678971766262145,0.733871278386624,0.662209619675717,0.722377455316536,0.703013578846232,0.608489512353107,0.587531409206678,0.654764502105302,0.669924385038173,0.715169135641615,0.670432142999305,0.554974018578401,0.542442605852232,0.540021278509773,0.662471679902376,0.534087135838082,0.611148449592161,0.572052519220024,0.588558953909492,0.541975192122024,0,0.281330466582789,0.456159590229246,0.575818483807677,0.600499848528449,0.54605052210419,0.408514038527363,0.521805168130155,0.543204193023487,0.517601969261042,0.614267300123949,0.396257400272273,0.508628447343863,0.541694725878812,0.558270271175992,0.648259697627908,0.45338051846982,0.5943416661133,0.616287417044467,0.616783290428255,0.722685100197127,0.707623735569821,0.618881930431614,0.614452703053795,0.683430112831383,0.630694942650529,0.617225475936133,0.640579936527142,0.53581757857385
"D29719_52-AV612TA",0.592309656005771,0.595705609565422,0.638443834720953,0.473348014892172,0.580548901544969,0.664150322921739,0.602118528743466,0.551285065041461,0.510380616359362,0.524543372397015,0.502033783385802,0.419291090624857,0.668923823585189,0.596899902810755,0.663967558297221,0.606555300358374,0.631956397899609,0.632347689125644,0.519443515404657,0.531357797918056,0.559306921172853,0.575390060622268,0.628572331726477,0.575074900424803,0.459895432070154,0.441796879404098,0.425771365635196,0.561534403363741,0.430138745972744,0.498104598945475,0.523369916998694,0.577793893035028,0.49313971946747,0.281330466582789,0,0.369918534907557,0.478928778513379,0.53770456924762,0.551547795688861,0.396542442139759,0.428896642581325,0.482263648293698,0.405081601822985,0.535909243585655,0.382157414617415,0.415916102699895,0.471542197004021,0.449802593753017,0.553997096688332,0.399302839582283,0.491954598565159,0.522547019345267,0.526271643336914,0.641554755028384,0.626472688248486,0.538965487506111,0.555308401473978,0.619705449623012,0.555818772678063,0.522600826837085,0.548268056675723,0.474344885810689
"D29720_53-AV650T",0.500242258080188,0.546156914178705,0.601878669530282,0.428620996944415,0.517470952245811,0.614517868091846,0.563345335492717,0.484041611118622,0.440453448630693,0.440315781923829,0.464570456729894,0.371471074849785,0.623613251604066,0.537675934774344,0.589124693746471,0.510471398756434,0.575935213866635,0.585847631473753,0.448563219465113,0.477806278262861,0.518504573511558,0.53408803105475,0.57890278125343,0.534980706491708,0.414388739971949,0.381631180705454,0.375026507122837,0.511293397646661,0.347772779132901,0.435066422273966,0.489469952360102,0.588280659644081,0.491307664763762,0.456159590229246,0.369918534907557,0,0.243844103268364,0.510051168539065,0.549996844809104,0.413318436139034,0.375318860008911,0.388813018292853,0.342709948479643,0.464101155811612,0.411449408798936,0.361165930308194,0.393618207250718,0.386747411171334,0.49137376623343,0.381232055766889,0.407989527607776,0.445805423488606,0.482156398024931,0.584522824741884,0.554543421598918,0.45617372351083,0.466524707084692,0.53469323415477,0.530341436727388,0.499553442548015,0.516435910478963,0.410846322822525
"D29721_54-AV650TA",0.455846042068819,0.482273441915241,0.54664224055197,0.394036520602166,0.455817191535749,0.532445553499418,0.528307272057517,0.44843985362649,0.41297413149714,0.419355521754668,0.429979823145482,0.46279929787147,0.560678345550945,0.482785754007232,0.515334426097437,0.480150108861317,0.519657485289987,0.519855787552379,0.438848440868813,0.49186996479004,0.486762109712568,0.475083895330008,0.523881438995606,0.495020122881455,0.436815313758917,0.409019817388331,0.395845888388702,0.449214693446693,0.342972695179441,0.398887246280718,0.500195212243795,0.590687183796163,0.484169425284044,0.575818483807677,0.478928778513379,0.243844103268364,0,0.442825055093419,0.571416600321749,0.517035336193478,0.414975906476567,0.431227371912862,0.381102079434124,0.436404710365353,0.514764935401002,0.415424623617659,0.432926669054368,0.386686682550054,0.441480231351738,0.446292272701678,0.43012609172941,0.389040287283767,0.469370859698908,0.513500909758246,0.466499491697999,0.393989736244365,0.460880209022742,0.485948113981768,0.5087913474268,0.472634358435131,0.454187744535334,0.444588229551537
"D29722_55-AV717T",0.561418289075908,0.529380756434331,0.51788010946975,0.480830989452987,0.495032788025475,0.529469521183015,0.577130793235261,0.548610486134905,0.498503844894109,0.503503594501374,0.50033971367835,0.577315376202761,0.551534464383099,0.561056330516258,0.552350716437927,0.572684908763526,0.525812520566411,0.522693440861177,0.523512617257077,0.527406235089444,0.520116042075006,0.506980906697881,0.538234153813174,0.514661126640567,0.542787900320628,0.49165167489342,0.524109045270107,0.503969555886898,0.479086626862562,0.507375857160873,0.555604504730612,0.607059516675768,0.505949816876444,0.600499848528449,0.53770456924762,0.510051168539065,0.442825055093419,0,0.570572137340462,0.595735139167302,0.531546855616751,0.550188593450417,0.532817355897184,0.531455444816719,0.583816240769937,0.54037013067592,0.537686899997455,0.52166696574675,0.536005245644681,0.50623501257338,0.51495517510653,0.493865378388544,0.575911089888541,0.522367799697726,0.503759456494341,0.480482241401752,0.558607741515985,0.550044092914714,0.512791985339005,0.516252582155538,0.496991554688363,0.51918754733069
"D29723_56-AV718T",0.615945418992582,0.622166174287078,0.634700592095349,0.590214191172306,0.634634505148693,0.683069981753607,0.705126749178165,0.648552805113172,0.595865746121398,0.621673194677242,0.638822852122579,0.602316192737628,0.686276158415605,0.659149088761445,0.697125745619169,0.669605777436816,0.70087820337818,0.712325223335933,0.660639474117862,0.670657131725567,0.669120886988647,0.649850768956626,0.695267287230432,0.672347632391971,0.63979716154647,0.590442646102296,0.605128167274925,0.662810058643187,0.561528405176868,0.643844755718063,0.502584405998554,0.571234008378967,0.542596269408352,0.54605052210419,0.551547795688861,0.549996844809104,0.571416600321749,0.570572137340462,0,0.579271979969272,0.634892685960092,0.612158577529166,0.602423973597187,0.578205412925245,0.569356872488609,0.587361187018497,0.572687528101573,0.620681669732493,0.640921834457491,0.530239373572091,0.648309252859172,0.629545129964319,0.665032755462814,0.704055987496937,0.65461142568469,0.633247998732316,0.650699276380997,0.676602515326405,0.699306406830479,0.67506810597528,0.672850490736207,0.628809919702662
"D29733_66-AV604T",0.586344607325674,0.597664496111983,0.637026964245231,0.497132076688055,0.590306987023197,0.695771068778809,0.627385863400564,0.577718460987905,0.509541866157243,0.52094367048315,0.554579007635145,0.401632291429299,0.682668098353089,0.612237130327725,0.671336802764961,0.593383968957394,0.680149704413166,0.666298307365779,0.562597750989741,0.564955116065676,0.613601993213051,0.621421062162536,0.655571398384544,0.624890660214508,0.484385804635609,0.484785422957856,0.466951261243836,0.614779465611933,0.483831694344739,0.560944789200367,0.53918228630494,0.516695942232902,0.485559694645945,0.408514038527363,0.396542442139759,0.413318436139034,0.517035336193478,0.595735139167302,0.579271979969272,0,0.45139754343526,0.47533669917401,0.479218471070209,0.556508695375587,0.160660918458137,0.429717872877736,0.468070836854502,0.514235356140835,0.595609106646608,0.395768330883727,0.532402975143387,0.544226443243343,0.524995236730725,0.68272994215339,0.657369604585934,0.567949689940053,0.529649784123628,0.618662078137588,0.59399151692686,0.556584768071188,0.59521041331557,0.489114709254544
"D29734_67-AV770T",0.477149331399759,0.506349556905367,0.60412769350703,0.399838956648817,0.504351640044308,0.566894446536608,0.520380629356937,0.412249727884809,0.398863764313741,0.405973261545511,0.425379039541413,0.385767908377668,0.554654553551376,0.465085764235727,0.544317311960116,0.454554496041821,0.507555920389474,0.546898163932443,0.390890714495391,0.414241552116753,0.446108570520145,0.480218595131661,0.498438576038562,0.455162575159466,0.33300428599765,0.346380121497975,0.343315933212812,0.43205751870445,0.354803049199037,0.405914814200276,0.550276814222519,0.624666587166681,0.51841014361325,0.521805168130155,0.428896642581325,0.375318860008911,0.414975906476567,0.531546855616751,0.634892685960092,0.45139754343526,0,0.317989743623199,0.303414759609655,0.460516490391589,0.440753120086201,0.179604449217437,0.351639426219105,0.318905734716029,0.466353854845755,0.437448588477054,0.379832708826514,0.381935793118284,0.387153282865176,0.525871725183654,0.506261005587107,0.430691508302484,0.433711326907282,0.484177259827721,0.472042666546313,0.435603163284903,0.457425983755926,0.394125578876281
"D29735_68-AV791T",0.433581948206852,0.491768935655707,0.593907921226936,0.439399807117732,0.506272060270228,0.594093452813826,0.527671118429533,0.447682544365996,0.431210072199974,0.45795204933607,0.480872653705705,0.391272517901378,0.547753232458047,0.455079914648993,0.554609313368692,0.481641168967308,0.567074745767309,0.563761269560586,0.438743372612651,0.446444428469188,0.483777470152955,0.528202874340563,0.539641480499503,0.498374221984393,0.359067027696151,0.359990715906944,0.393740546261716,0.470373060941013,0.385679847366726,0.452010051385449,0.547583386638828,0.631412778017315,0.539736836515562,0.543204193023487,0.482263648293698,0.388813018292853,0.431227371912862,0.550188593450417,0.612158577529166,0.47533669917401,0.317989743623199,0,0.349292944247806,0.371933314668546,0.447763156385149,0.301197332549379,0.141395559438854,0.368167853584321,0.39903352299314,0.430844162593306,0.410720175232002,0.431022130206964,0.438661355847911,0.571429354787716,0.52302105365481,0.456791896732122,0.475122414555021,0.482118056047234,0.491611647884646,0.472952177686286,0.510176230620775,0.428556436958608
"D29736_69-AV782.2T",0.467465905651843,0.48870970934558,0.592482495131748,0.37432990738032,0.498069147669085,0.580332010901477,0.532157953999627,0.426693714874566,0.398566933260024,0.407702502907158,0.400187845557692,0.379280065017525,0.549805568552019,0.447164353877558,0.53643259831312,0.475111581293449,0.519930003634331,0.553426819713599,0.434442840486193,0.44214184433437,0.46490901331864,0.47204881682699,0.51061478977388,0.458210407510166,0.370000953833786,0.346399149224726,0.32426189968878,0.424108370356876,0.357363021901574,0.394707933161304,0.53912940927807,0.591061223304553,0.480259551372809,0.517601969261042,0.405081601822985,0.342709948479643,0.381102079434124,0.532817355897184,0.602423973597187,0.479218471070209,0.303414759609655,0.349292944247806,0,0.429656997302401,0.450153816186004,0.282974886751605,0.354754136174242,0.121476070178701,0.437526952157095,0.406208664939989,0.411540008293021,0.395389715664561,0.425315373546894,0.538061477862512,0.490462677444199,0.435016682943677,0.424934242553987,0.50391690563306,0.479822524206539,0.43351928396393,0.457376799763817,0.393096672980204
"D29737_70-AV794T",0.396272956988051,0.391072700663805,0.539104290833197,0.43027289456651,0.426888398067525,0.514712577978457,0.531766882596931,0.42226795660403,0.406871946183846,0.421802553018493,0.45585605162981,0.465425913154287,0.461865450762233,0.440581225285225,0.499298362801086,0.496447924862233,0.529204091609319,0.498702463240348,0.49626958172094,0.520436018395566,0.475478914499844,0.466408820493163,0.505447907146095,0.465913076059081,0.461964596358834,0.420503808188288,0.44632089768824,0.430745256986011,0.421525789966422,0.447299784382794,0.529792144796549,0.620334595173075,0.524905892047727,0.614267300123949,0.535909243585655,0.464101155811612,0.436404710365353,0.531455444816719,0.578205412925245,0.556508695375587,0.460516490391589,0.371933314668546,0.429656997302401,0,0.529893550777858,0.410595065468246,0.337101080036269,0.447820818196973,0.185759561481156,0.423299676747433,0.478549977133686,0.43367010710565,0.498735278155866,0.524923052399937,0.442465815270533,0.39837596627388,0.495186342054914,0.486957020652513,0.505684391433791,0.476139299844443,0.467063730174127,0.480899237514448
"D29738_71-AV604TA",0.572768277484121,0.590778922240189,0.629014748618857,0.48280707966903,0.57360324321957,0.694112688065807,0.605135267029572,0.558829906926212,0.494463901194124,0.508626745435415,0.538726939931743,0.367888361494674,0.671520298439537,0.589047443710793,0.667314705893749,0.582418693806603,0.670996643032335,0.65934931003306,0.557446407772235,0.553710494148253,0.60228778562022,0.607174817607288,0.651903958150974,0.608919344198429,0.467035577705227,0.472306344516075,0.445269058825483,0.604531070300933,0.463973308183809,0.548181833098185,0.543803378744541,0.503145571221774,0.470289994914269,0.396257400272273,0.382157414617415,0.411449408798936,0.514764935401002,0.583816240769937,0.569356872488609,0.160660918458137,0.440753120086201,0.447763156385149,0.450153816186004,0.529893550777858,0,0.392421961893349,0.429603051527872,0.486359787041711,0.578821651836453,0.364867503567298,0.522196313906076,0.530174379610784,0.497362645720099,0.67465292372811,0.651152599502384,0.560153126623355,0.51437505370904,0.61055218455142,0.569288951224953,0.533877612216167,0.583247805679573,0.489310648970397
"D29739_72-AV770TA",0.425254592505677,0.491269154468734,0.57750457081212,0.387009378133323,0.468021195344308,0.590291308471606,0.517064859146765,0.404635608959744,0.383516338895952,0.38698750585809,0.416413555322904,0.349317172717707,0.554905347279606,0.446362247062002,0.549892647652246,0.461829366061459,0.510923959911799,0.545745226255,0.422407508314145,0.445701658032743,0.466409440920087,0.480493953164426,0.51079669669857,0.444057357376211,0.345461545643074,0.328883258327769,0.324911814890506,0.437106091165265,0.333892940005288,0.407551745743382,0.51493655320743,0.585736180853893,0.482651168120322,0.508628447343863,0.415916102699895,0.361165930308194,0.415424623617659,0.54037013067592,0.587361187018497,0.429717872877736,0.179604449217437,0.301197332549379,0.282974886751605,0.410595065468246,0.392421961893349,0,0.302422976517888,0.312908298962289,0.433803817654403,0.383394099238123,0.396035773590529,0.385376470888381,0.383173755224484,0.535445665034951,0.518708749568344,0.442300126504701,0.420141551547751,0.484512971879236,0.468251968829288,0.434496054604644,0.459116248667381,0.405306560655422
