"","CC_AV521","CC_AV527","CC_AV541","CC_AV542","CC_AV543","CC_AV555","CC_AV567","CC_AV570","CC_AV571","CC_AV572","CC_AV579","CC_AV580","CC_AV583","CC_AV584","CC_AV586","CC_AV587","CC_AV588","CC_AV589","CC_AV590","CC_AV591","CC_AV596","CC_AV597","CC_AV598","CC_AV604","CC_AV608","CC_AV609","CC_AV610","CC_AV611","CC_AV612","CC_AV650","CC_AV717","CC_AV718","CC_AV770","CC_AV782","CC_AV791","CC_AV794","CC_AV802","CC_AV803","CC_AV814","CC_AV816","CC_AV817","CC_AV833","CC_AV863","CC_AV864","CC_AV865","CC_AV866","CC_AV967","CC_AV968","CC_AV971","CC_AV972","CC_AV974","CC_AV996"
"pos_987",3.88309781964191,4.44020773812698,8.24983932284832,6.56793584099887,6.58029057564544,4.16495116699898,4.68645318271346,5.92393638758554,8.85201457720721,3.44317805946495,6.33570905907309,6.9008242501716,3.51417786604107,3.08316191009645,6.09304404723629,5.2079278715902,5.39701353238352,6.44700417506792,5.8336308379567,3.7020213776251,4.32811035143961,4.85024254939953,5.46221985091479,4.90527226039762,6.05153612184154,7.63348876925701,7.38442831777551,6.08458176119239,-0.884895954656432,6.56091314493385,3.51217762030551,3.87262270040403,6.65957545727076,4.92768519627316,8.98249745899245,6.68143008607015,5.86534641280852,5.17996428946238,7.31521969123948,5.65946974701046,5.03929251612017,6.89142853420805,5.35222772129541,5.40590131707841,5.13623384571194,4.44301678939069,6.03417615880984,8.27062408899789,6.62177138123247,5.08356754177195,6.33146255167589,7.01804443461679
"pos_988",7.31701107491368,9.92465478615521,11.3025306936921,7.21857200321935,8.74552989309344,9.50502434873418,9.82313822240479,10.4310909013567,8.65780230281637,12.468359105617,9.30482322308071,8.9303163968253,10.5531352151904,10.148132081657,6.08117483145408,10.4363162204408,7.65949351751969,8.15507721811144,9.85264521587534,8.15323248945743,7.2571108098872,7.2361273356268,7.76541138322056,7.87346107824456,9.85425134578266,11.0444295207036,7.87597311299473,6.10535605404375,6.78752938731506,7.46927263091962,7.51056296424341,6.23147736428975,13.7510811834589,7.02140845748247,12.7908909044671,10.819143105942,10.9254696791674,9.45432512446364,8.63934869432012,6.58711890278578,5.53624757740367,12.4320723514667,7.84244764173665,10.5742494793777,8.59405106640502,11.9721065922205,7.25920003557878,9.80753359180575,10.2828225659476,9.16139784066634,10.5566504060453,11.1047042809523
"pos_990",10.35786604348,2.3368679884343,8.86593413988576,5.55782176323467,5.60518175118716,1.69463123221895,6.85036515652518,1.5744708476799,4.14871173676632,8.68283468810561,-0.287995467427008,4.24916554433534,6.71953537851423,5.91177239219411,-1.07274969129452,5.68041564305294,2.34891924418247,-1.73290491494701,5.83123632281631,6.84633972293135,4.61385190819379,-0.324683133101145,4.41613108689681,-0.216357184003909,8.91658697859509,7.94972168337473,1.55435331921783,1.22108376109725,0.99774709470541,0.528714322545702,-0.00655118201556254,-2.14197557101178,5.66726271881337,2.59448598905078,4.7986706216755,1.6240719959278,7.06210823410751,6.86451263483358,3.36091540681963,3.13590779095345,2.67223504574315,2.36405352503983,4.95235485800945,7.8821810510015,7.2542443298774,9.32644841217522,-0.840805188843937,4.57337000845454,2.15179584727548,1.53359039900013,1.69784509223566,4.55275216455825
"pos_991",4.0112026453896,6.93407855567301,8.61068976769559,4.70255685621568,5.75915770935153,6.73172055095417,7.01095063721296,7.38851917991073,5.8432482432967,9.57253826509086,6.29890483753564,6.08559994167117,7.43212365015859,7.17062475134679,3.48003240367749,7.50206490043006,5.39108869842641,5.45966188965674,6.70809995587284,5.50937629968271,4.81022444456902,4.59715780397334,4.99459128910272,5.15416878431594,6.55156941271953,4.57526625725248,4.94725780000708,3.21304644203183,4.61892978333932,4.86658396130209,5.13221288794029,-1.0928200775596,11.4470821862178,2.67694814924275,10.539187125949,7.58542932335968,7.85886940584836,6.37401976446782,5.81699581595729,4.07136753875874,2.99685724979978,9.53040220755071,5.16294441798021,7.54372716390028,5.93377571416447,7.96372238542795,4.68079525087979,6.63453712329906,7.49249374618268,6.37405363286967,7.61690593641035,8.10137281821569
"pos_992",6.15682682627194,4.39061021184063,6.17902809261705,6.13939708638576,6.9289310477145,2.04826818683365,4.40008627304904,6.0743167347631,4.09171417624304,5.24976086748706,6.56837985692726,6.49171594603419,4.01251801201448,3.06430288284514,4.82705147952768,4.66321182553776,4.23446051959756,6.17898636171987,7.75591074966065,7.064257461166,3.80547873291837,1.99724496178622,6.44682148180216,2.91749856273088,6.42404900447382,4.84480977195983,6.44761595136205,6.90665020275681,3.91600394526387,2.03121466307489,2.2316085551792,2.28766019968287,3.00140586401072,2.67694814924275,3.35440917829568,4.18842421697367,4.43612594331053,5.09510959963271,6.02035261477433,6.85289868535839,3.31447235181606,2.78535001479036,5.78790498663329,5.15175500737682,4.8168390175701,5.50719900831867,3.88029399986325,3.07373956153314,4.97487659923028,2.37153364089116,4.0101765106669,3.95589776776814
"pos_993",4.95838594694615,6.25419575251703,6.45107137506372,5.49711450380917,6.04431492608346,1.27959373294011,7.41335432204009,6.31425145745315,7.88717720223168,5.32206134209209,5.5867380498376,5.82966322125036,5.9336224668427,5.99254851850904,5.06980790316077,6.8731889776555,5.26069206117073,5.48626360551515,6.09047126623136,4.98248285521708,4.24817633579586,4.78122537547001,6.27033198280858,2.9535678174384,6.36023390687638,5.40638934524303,6.33054730978897,4.74045792019083,2.08088833000566,3.32457360576548,3.3227564432374,-1.81826380183059,8.12499633552515,-2.62691522988262,7.59450213188051,6.19554226032085,7.416032583225,5.53271751048688,6.96554817824689,4.14489657418071,1.90804798284192,6.29252684252902,5.54400636774165,7.48906686725872,6.46018890972921,6.06450516613696,4.87687123422246,5.9370887304484,5.33606774419287,5.92246873781212,6.19588433298157,6.15270940350927
"pos_994",3.83773728624203,5.21263507768485,5.20619829378252,4.1149688860877,4.34275466804846,1.01655932710631,6.01709849470193,4.82871213505568,8.14326808717436,3.37683556463625,4.59069823635086,4.80428782529579,4.72717158937527,5.35165074602235,3.28687069366479,6.29851391346843,4.17017976826529,5.18396976923413,4.05704826469391,4.36877796950991,3.36728094872029,3.92324438034244,5.38352989699681,1.77022230023377,5.46507627273388,4.5432259910938,5.32423353585677,3.53013056468788,-0.492578531877671,2.11367682326686,2.03896347723681,-2.09854668858656,6.9108326953282,2.41391374340896,7.80621398069399,5.40040002236478,5.42588761368112,5.07461128931615,5.16011813311378,1.56886719822956,0.100693060784317,5.12958827140281,4.59056821336617,6.81051669426804,5.32045556321561,5.06372931506105,4.69057627167237,5.74003554732425,4.60496847544109,5.41501030709253,5.97853897262442,4.95100450686158
"pos_995",2.41677981541937,0.964058724544749,2.3821838905229,1.76919404924597,2.26798689964648,-0.475293769223362,1.43723927146651,1.51307030301575,2.76978608135567,2.28937272338591,0.927733223628429,2.18244932233961,0.939269029983838,2.15622537228617,3.12980631438776,2.8328291176815,3.26717609474093,5.10209276217972,2.08946974238629,2.39504362420371,2.36728094872029,1.94210340759376,2.27033198280858,2.42963475011481,2.42404900447382,3.38846743724577,-1.31601140036558,1.89915566620989,-0.884895954656432,0.528714322545702,0.708046599122189,3.28766019968287,2.77760249386657,1.09198564852159,2.30079166264577,1.92746413937774,3.89664828177062,2.02016350529377,2.90399209662216,1.9839046975084,2.25269615422937,-0.15950843101718,2.65939024611061,2.47706234599965,2.23187651684895,2.88289835964702,3.78490365422053,3.8894257581827,2.67966584271869,3.54257918222739,2.64094270100118,2.85822183671244
"pos_999",3.05759555087405,3.04789031534822,2.34053619316441,2.51813228507825,2.75231703726115,3.89974566212356,-0.445403777895332,1.43245184280747,4.14871173676632,1.87433522410707,3.09765822507074,6.21233958465407,2.16166145132029,3.22576630553925,3.04435861170434,1.80799726470157,3.84131562616755,3.83018540529664,2.05704826469391,2.00458414764554,3.51412233704956,4.59119624573463,2.11713212858077,3.48408253413718,2.96307522102812,2.74062773355255,2.89830772043519,2.20496409573397,3.52449498148127,2.86658396130209,3.40848631726328,2.28766019968287,1.88239868387818,1.00952348832962,2.86221864890614,3.57727778444886,2.62275727748524,1.82607645317747,2.9312994426179,0.983904697508401,2.78874905446958,1.49584339759537,1.55729205849187,2.70495494571319,1.72541598980651,3.94825209764112,2.12497909581815,3.14505696603479,3.89902977689551,4.74888070465136,3.15510124671474,4.83007079639829
"pos_1000",3.90694456159628,3.02738465991358,3.66246428805177,6.41144635331811,5.30865552941788,6.2953701236934,4.83072062737891,5.57540979664951,4.93371732660354,4.93515122529167,4.61734300856877,4.8031496042972,3.91654895348375,5.19141480074847,5.57534349136667,3.64929951868251,4.87354395906536,4.09717008361067,5.32723738960965,5.46401576628283,4.99142363092074,5.9279822993491,3.91332660490115,5.2908501592028,4.16101459864003,5.31558306091832,4.5998679784702,5.26256039707341,6.04140004012468,9.31498395019417,5.8539787449427,7.12055021384761,4.62395154754004,7.85722569668298,4.79021487752631,4.46180056702893,4.00094437142912,4.42634620668648,4.60937134773054,6.05953240232177,6.12798475245206,7.18656200976799,4.39993573055261,4.35643264081411,6.42274085598362,4.59788095475189,5.71570086582799,4.66356781742611,3.92158997141606,5.87699822129794,4.51428073689867,6.35826023971433
"pos_1001",4.73300179196152,3.6425159134201,3.74002194551188,0.769194049245973,3.62028864357736,6.52117971950987,3.41257721723224,4.16193585560422,4.76709197218641,2.7918730639151,2.93771731220105,2.4789423698507,1.76369746540038,2.99628445941649,3.39053425283838,3.93269301215088,3.89672874648616,4.93716115415056,1.74736376556129,1.11705887690395,4.48770398874503,4.95608763702946,1.61363372848851,7.63978011113997,0.641147126140758,3.71716876072856,4.21926397625522,0.636121260376095,4.49014347669049,5.52118064986029,6.94136668185301,6.11208863509942,3.24598941773835,5.27078880131036,5.66196038685387,5.24065994190194,3.12376799987394,3.26968310465308,0.91315209590764,3.13590779095345,4.26168493745662,4.86729162832654,1.88306221967363,4.68003731350886,2.81049749069628,3.90559094550712,5.81203978415804,6.45440537001137,5.75947842449672,4.30441944503262,5.93270882537829,2.95263743860455
"pos_1002",10.3001064064307,8.58165961610448,9.49613775995499,10.6265703399974,10.9309771552724,7.04040606906068,7.27355713408888,10.1684454669572,8.24358268364938,8.92997919200982,10.275723615102,10.2909484043512,7.44309476797959,6.75154041900525,8.33751458471386,8.21668082399701,7.04794755339877,10.3035167587596,10.7122943724668,10.5435857253557,7.12645580928686,4.75746590825273,10.295368217194,7.23240919936222,10.378990932243,9.06894072940651,10.5483440420482,10.9557181214028,8.21116028452451,6.13522235354812,6.57145855806383,7.90400482588903,7.38280291894794,6.59448598905078,7.47312692286149,8.27160696808063,8.13286786360281,8.83354108899919,10.2730406294642,10.9521714865308,7.51243941792015,7.6520268206189,9.87023550286623,9.42858082829127,8.67066836942721,9.82243457411448,7.26018559524882,7.27288130870229,8.84388084037556,6.17383533522248,7.60752273584389,7.63463102788404
"pos_1003",8.59131133689372,8.03455814401092,7.11286802364644,7.6132895181186,7.36310331344026,4.43159682638516,6.50150249656107,7.32434027507674,5.83812321111883,6.77372571720484,7.74879852571694,8.11742836636406,7.18125217967817,5.72176237441968,5.80845426065035,7.63507527853206,5.67084733906983,7.93883270422306,8.46586046376125,9.0702367971627,5.26382960010735,2.86514142577887,8.97035754993753,4.57564977372026,8.4234708858362,6.54655730225111,9.16887441537164,8.71471686387221,5.10662589141926,2.5287143225457,3.79285498692655,4.26748231774524,5.44808898990603,1.72941556913689,3.58927924745448,6.26054235878182,6.72993610772335,7.52984163197088,8.36863539291932,7.74323810470306,5.90661602734879,3.9902386884875,8.54582527326632,7.50523435069067,5.65549007011724,7.09444245029107,4.38319648535417,3.78314943317879,5.88245017846358,3.84465750125573,5.81178866962503,4.74027412604765
"pos_1005",-0.743684856773874,-1.73638099359634,-1.39040561337403,-0.230805950754027,-1.11667695058884,0.279593732940107,-0.275478776453019,-0.840566651598949,-0.126378107659786,-0.447592870780294,-1.07226677637157,-1.50405120484361,-0.475768469295006,6.44937056654451,-0.990287531102548,4.86809269896489,-4.2725391780194,-1.90282991638933,1.08946974238629,-4.07654174971701,5.99559628759924,0.845241868341167,-1.70829436639885,-0.801319684725065,-0.276390713667269,-4.33023088964478,0.175841695964097,-0.100844333790111,-3.02786051063257,1.5287143225457,-0.122028399435498,2.28766019968287,-0.0902939701260853,1.09198564852159,-0.952749457261338,0.239408145692479,0.819614606714554,0.0302171699576957,-1.22070365082715,0.983904697508401,1.10069306078432,-4.17240038048259,-0.501601630561697,-4.50974841531236,-0.9285881553443,-1.62665673841612,-0.670880187401625,-3.57305309672384,-1.24052157550328,-0.396020273108472,-1.63207579340523,-0.66534011934457
"pos_1006",0.338777303418099,-1.73638099359634,-1.39040561337403,0.769194049245973,-1.11667695058884,0.279593732940107,1.72452122354698,-0.840566651598949,-1.12637810765979,-0.530055030972267,-1.07226677637157,-1.41658836359327,-0.475768469295006,5.96992740110966,-0.990287531102548,5.21738820083927,1.78820428970799,-1.73290491494701,1.08946974238629,-4.23691839097141,6.15004520076986,0.845241868341167,-1.62583220620688,-0.801319684725065,-0.276390713667269,-0.850998497449621,0.175841695964097,-3.75307407137418,-3.18823715188696,1.5287143225457,-0.122028399435498,-2.47227721370849,-1.24229706357114,1.09198564852159,-2.53771195798249,0.239408145692479,-0.665812220455688,0.0302171699576957,-1.22070365082715,0.983904697508401,1.10069306078432,-4.33277702173698,-0.501601630561697,-4.67012505656676,-0.694122901707277,0.470204800836472,-0.670880187401625,-3.73342973797824,-2.24052157550328,-0.396020273108472,-5.34085736953258,0.33465988065543
"pos_1007",6.54877211962232,5.72350594934358,6.5040753470747,7.67039617275197,7.94731725655582,4.81010844963889,4.68387923904963,6.91432085056452,5.45105072037596,5.93515122529167,6.98602566447955,7.10605085815605,4.39322551855498,3.70511861829981,5.27024001912067,5.18496672314689,4.48029666513556,6.47085091702229,7.41460026931199,7.03711393171091,4.83372162587695,2.92324438034244,6.9578774112042,4.90527226039762,6.45907128990855,6.15960730845255,7.08032579386552,7.22158460992745,5.7398995012038,4.51360743015549,4.3227564432374,5.44865207635518,4.44886484098195,3.66352763348043,4.7181034648914,5.48311107327434,5.35274565627168,5.66845194138376,7.04608288986775,7.68588493372528,4.27506396725782,5.58734175208087,6.18800815437864,6.30248884097927,6.12477877417836,6.10503941848768,4.75910765334319,4.20636086390333,6.13789371073055,1.01901722617037,5.26812014962928,4.81399105673043
"pos_1008",9.02206437469144,8.78096032289515,7.68306654060243,7.2005755739255,7.51934339977178,7.04826818683365,8.55124624128056,8.96266756154847,7.12365706874579,7.82179358959624,7.16028739440108,7.61748231249642,6.88666245455153,3.27580698803885,6.95613142869261,6.88303065641039,8.79817283191408,7.74237816638536,6.73075885845721,6.81749859504504,7.97513962542797,9.42204111092469,7.01682123648619,6.53108989403062,6.91672391514693,6.88371112277622,7.48589900253145,6.50154523868923,6.74172569770194,2.86658396130209,9.44095596105335,6.9726035815008,7.41174219347329,7.2201232147983,8.36830173356688,8.30818642367789,8.44457787092992,8.59753951154312,6.66499272251224,7.63336048693069,7.38455311483816,6.51785886111887,8.00487125504075,7.77918195980683,6.78565736232182,7.96880796725633,5.68275676721308,5.95638261089498,6.15108004719089,6.28981311184742,4.84635678716212,5.170359428407
"pos_1012",1.3387773034181,4.88810987131145,-1.39040561337403,-0.230805950754027,-3.83015723456552,-0.305368767781049,-0.275478776453019,-0.840566651598949,-4.3118528026147,0.667884346639642,-0.0722667763715712,0.6658737965987,0.524231530704994,1.30822846573123,0.817067390955057,0.129925359588928,0.788204289707991,0.620732039667686,-0.232458352501075,-0.0349442165411024,3.57673431434924,0.845241868341167,0.134980129913695,1.27668282727621,-0.276390713667269,0.837057496235639,-3.90384605220537,3.56212067893232,-0.714970953214119,3.32457360576548,-1.1220283994355,-2.32093910992301,0.737525054491234,0.922060647079282,-0.0929271153095983,-0.760591854307521,-0.625170235958342,-0.969782830042304,0.364258849894005,2.02343306169504,0.685655561505474,-4.1814389179515,-0.671526632004009,-0.899907112445674,1.13369612291004,1.03630827430631,-0.670880187401625,-0.965788802653496,0.920470301169022,-0.61841269444492,-0.632075793405233,0.892655333776317
"pos_1013",4.32872363875418,4.59254321149307,6.19851718829198,7.94689041637179,5.88144331619293,8.44840511407171,5.86974578436097,8.19056016126201,3.59244013979616,5.05843916071914,7.00246936695031,7.56506285693033,2.97635834871906,2.78215965406364,8.94536864873258,1.25278210737446,4.311766245765,10.1388720090161,7.65018469686077,7.37868371248307,2.18197784611906,3.08470780303656,7.43185873576503,4.07314943319108,8.05825502421483,9.10707082208446,9.77215570989601,9.0910373978909,6.91479040667482,2.9734991652186,4.09175089159624,4.85920218464171,4.0916036729823,6.0015454309061,2.72281559224072,3.26915548908653,5.24793204619389,2.95832425147591,7.96058666958614,8.09184824224293,4.95035878769989,3.20506400127868,6.91718800357825,3.70165735561261,4.95836359321089,4.52196106984429,3.01717580628363,2.90868031526265,4.72205315268292,3.77008301738143,3.04974824656851,4.63437669645263
"pos_1014",5.94281567040934,5.69963644458671,4.61521893581985,4.11890530064687,5.04431492608346,4.45248419285898,5.42650145976385,5.58289946975048,4.49323053586826,5.02994055423231,4.44255684260774,4.96355434523939,4.50151145420491,1.27580698803885,4.88007718848086,4.74398077183041,6.13338773689566,5.12576686067778,4.33232626628245,4.0851496289492,5.5578111544918,6.46566536365077,4.42462112004604,3.94761855110722,3.44242753378868,4.47493152799524,4.70774295293384,4.33285700975377,3.80859100284289,4.6671283512428,3.64173725407442,4.43966329312792,4.54342784251493,3.53677049119449,5.00015353610402,5.41266885969805,3.05352770302868,5.53360124407708,4.07085079501669,4.59533940959075,4.15476973354011,3.86729162832654,4.98310939652396,1.45372984216903,4.37626642618412,4.88289835964702,3.82453072834124,3.42652862012526,3.26374569120009,3.28312466666939,2.54672735938353,1.20912899857157
"pos_1016",5.88395631121195,5.45399243157939,4.39459267721398,3.80384019205286,4.39111768960985,3.83304526091605,5.45697133659069,6.01672323211857,4.1024405828361,4.92551394803263,3.89479933426635,4.65455848337087,3.68969688395661,4.15176572409548,3.88418158681359,3.7801793205618,5.61348111976286,4.17665486743749,3.5634009307187,3.65311177714416,4.95331648410667,6.06763428967762,3.52165540611568,3.33253606200973,3.71355562166881,3.68298007455273,4.30969744269889,3.42967038290867,3.44602092345819,4.15968922102369,5.99979287995613,2.28766019968287,4.79844927877217,3.98814983753705,5.04516179901071,5.04962272188932,5.23004432487785,5.28445845733348,3.49201439709238,4.56217254565555,4.59965304360825,3.67843481087385,4.74843354584388,4.83555489113014,3.66694358708704,4.64117033246517,2.12497909581815,2.02415753268258,2.98401611766472,2.62105324025047,0.673732636118852,2.23082406967089
"pos_1018",6.90905469074369,7.15506519762116,7.62043326746996,8.63835944980226,8.3071392969705,6.84607066281608,7.79866268629949,8.3535061693171,7.68383646853706,9.1517001239039,8.57028639212226,8.39313248611729,8.84026159041975,7.56750095276882,7.65457018251725,8.20376939010847,7.80612619770525,8.77235529756606,9.04947167445437,9.05810648324453,7.85253524942698,7.72754526024626,8.10850107515133,7.10623867069213,8.52343053570493,8.20232406152553,9.12232564055875,8.2145568540081,6.72012049325493,6.35031116717908,6.75823536671862,5.18382438869833,7.45312457980333,6.73423795259373,7.56192807341438,8.58899654657677,8.4047304469736,8.95436985418729,7.94280626301459,8.46951041922173,7.30743612119967,6.33154294534694,9.30288795780152,8.44796028188037,9.0714118446557,6.93918580740821,6.88668988018149,6.84120826375527,5.15608320567858,4.80971480427437,4.43879053731441,7.12111103646279
