"","CC_AV521","CC_AV527","CC_AV541","CC_AV542","CC_AV543","CC_AV555","CC_AV567","CC_AV570","CC_AV571","CC_AV572","CC_AV579","CC_AV580","CC_AV583","CC_AV584","CC_AV586","CC_AV587","CC_AV588","CC_AV589","CC_AV590","CC_AV591","CC_AV596","CC_AV597","CC_AV598","CC_AV604","CC_AV608","CC_AV609","CC_AV610","CC_AV611","CC_AV612","CC_AV650","CC_AV717","CC_AV718","CC_AV770","CC_AV782","CC_AV791","CC_AV794","CC_AV802","CC_AV803","CC_AV814","CC_AV816","CC_AV817","CC_AV833","CC_AV863","CC_AV864","CC_AV865","CC_AV866","CC_AV967","CC_AV968","CC_AV971","CC_AV972","CC_AV974","CC_AV996"
"neg_1607",0.132843039843364,1.38772291421904,-0.635659931185259,-0.59692234595315,-0.373291421366596,0.928814914224343,-0.299437271074778,0.25374592899363,-1.06595335947671,0.706475156818542,1.92787294756435,-0.463509409042454,1.0489407921815,-0.442544051961081,-0.0872556718591871,-0.806207428972431,-0.263856741008241,-0.766044609409536,-0.665197438723645,-2.00357211460015,-1.01012349275545,-0.432036826119476,-0.471533391732585,-0.559101940636202,-0.234633163323639,-0.404619791595694,-0.233009835979319,-0.595171332421236,-0.799669321711211,-0.11550107118713,-1.1831885070977,-0.00768352579099261,1.49378563701539,2.18056151813875,0.247389387833811,1.8137979324112,-0.817209788428628,1.62859210140691,-0.264190872946952,-0.125007111031099,-0.0676137869855005,1.60048022662067,-0.262849550489254,-0.719671964761812,-0.285747937250575,-1.10631860022726,2.53003813681334,2.69217507246212,-0.326860808223908,-0.742171644240992,1.09521409577693,2.51684882929823
"neg_1608",-0.491431723427073,1.26736288770622,-0.793949290919362,-1.06993987962077,-1.40530474680162,1.14964613578071,1.41098223337134,0.575898851574073,-1.4497823443431,0.229588822618032,1.7659351309985,0.552203605334685,1.94709075938847,1.27868070764068,-1.01218451068156,-1.05626041926318,-1.16557889488201,-0.563851154949266,-0.00330531295654373,-0.938241237620738,-0.618116441081878,-0.674478821105474,-0.904248183841453,-1.92980539309215,-1.16774992029522,-0.539535835306514,-1.39142481793803,-1.01163918587293,-1.18926462884741,1.38187776024734,-1.44807500041079,0.649709800025157,1.3276175161412,0.538867730860301,0.986171733157053,2.06239938999852,1.27366002918116,0.911712401884296,-1.11507787872916,-1.09576637258233,-0.692089759964779,1.4930272954075,-1.20575615962592,-1.17655929182888,-1.04946800009401,-0.717337704403171,2.08976170010488,1.33583769438768,-0.202458813111016,0.401433376786344,1.68503095188956,1.32741273556776
"neg_1610",-0.752929731588977,1.0027122289433,-1.12823605297216,-1.06438854065008,1.18209072834351,-1.01552381829781,0.528573642575039,-0.327840887536281,0.89860733596416,2.18855397266072,0.267777784181325,1.13887223832185,0.574288881714106,0.98802783985674,-1.9714124433675,-0.232858404091216,-0.327357925150029,-0.882520536766881,-0.625214678113067,-0.247815253382906,-0.462517204075123,1.23899696529607,0.110491874992105,-1.85331440379414,-0.136254068508093,0.312434484088419,-0.255080034658671,0.157793833596778,0.817747823701706,-0.476554976560644,1.62469132944752,0.762266029470917,0.975146324715603,-0.110390341340179,-0.0228983246581997,-0.50175893866909,-0.399506508549663,-0.621762826376351,-1.29203301393595,-0.860165683475927,2.48303948654063,0.335002283412701,-0.704859910218935,-1.18015441537929,0.0459077576135407,0.476681723067818,1.89508027957912,-0.977980533334177,-1.12199889817994,3.10476863699084,1.62620629144944,-0.759042905902441
"neg_1611",-0.958526272179588,-0.23855407462347,-0.888699803893639,0.336878804557822,-0.372439366537876,1.52402492541838,0.0753649410287686,-0.570097902342241,-1.49053967586508,1.34116969962853,-0.43829108344837,-0.760104261833123,0.493396142262077,0.176006417263239,-1.09861274400942,-1.1531394097942,-0.540528063640397,-0.667898467185742,-0.200756361693631,-0.342526224420744,-0.0183004382334973,-0.0451893417482967,-0.332033207832525,-0.559985633089431,-0.00408570143340932,-0.450409221995839,-1.16568807889843,-0.386888301296768,0.490608775155564,-0.177639567552146,-0.0795024831939394,0.531503747555623,-0.922753785139353,0.325225949485511,-0.266149171770824,-0.713052231107359,-0.699358492953367,-0.614062976907569,-0.894269284365745,-0.247933672701369,-1.23834655953034,0.507726965557445,-0.245424806374377,-0.802205881324906,-0.695495640363917,-0.730333714878559,-0.206469219540594,-0.126172087510145,-1.07299266173769,-0.769104640274944,-0.164242843626887,-0.783049641402836
"neg_1614",1.52304480268217,0.242369015246257,1.23950009869153,1.04535068475446,0.331099216990113,-3.42391680013302,-0.992925936571348,-2.17001218960082,1.22300966361782,1.49723396061816,0.103731131228336,-0.742439892218004,-0.570561518426594,-1.17479320216278,0.680838185000288,-0.769366513211757,0.377015975505463,0.932224403341794,0.00552397319732037,0.707977258296757,0.59179954082928,-0.822862345571676,0.741295445303913,0.0329092756724333,1.69745579832549,-1.58722209527679,1.0698170547177,0.871207092134407,-1.3012486886271,-1.01338168769378,0.416007498098822,-0.87644554568181,-0.181959249153284,-0.854518287216619,0.512773664419366,-0.505705949090402,0.986004981915062,0.787489016883368,0.654303404685808,1.24887860775781,0.459500503815745,-0.77471354733062,0.833070408336685,1.40194506481169,0.918059027934641,1.16246517236704,0.0454212629076167,-0.534741223787349,0.0928438746082127,0.201601912789157,-1.15051398361207,-0.240071054105365
"neg_1615",0.536758904905329,1.21161166631678,0.979327277730962,1.21005689158833,1.35813809656798,-0.13692204551716,-0.169513274795166,-0.689908825536087,0.884792412130637,1.8026616716193,-0.177218558320012,1.30094052982483,-0.871208370820092,-0.250842516288144,0.898565413613494,-0.833761124985717,0.499871116235681,1.02182171177591,0.475652729846769,1.05655528582117,0.820941501543056,0.938298561373701,0.560582812382868,0.889963180546616,0.881871785918539,0.674662814500286,0.466180966428854,-0.481032918096354,-0.102232087798527,1.17407913212397,1.03211792173669,-0.34181836490945,1.29567912909827,0.892620562001217,0.493722431150617,-0.162976937132831,1.09108892214364,1.37712398719689,0.686025099260922,1.22669798425406,0.732215046505462,-0.415072359356288,-3.14081371125365,0.349129883946836,0.572364193077965,-0.321861962183757,-0.251873827109289,-2.95288133697645,-0.506916403786389,-1.10947858611018,-1.74782151315593,-0.076607452830961
"neg_1616",1.10789600081877,-1.86018019341974,-1.26946157556267,0.899771302918848,-1.3746348363168,-0.527462731618017,-0.492691191737612,-0.301262628544872,-1.43155646904356,2.14998519895679,-0.135995122309612,0.275407790258258,-1.89974745566091,-0.816570440622298,0.148255375594679,-0.25075209424928,0.0928678171927425,0.459176253165523,0.0914648552688964,0.998845810969951,1.13371414180731,-0.379344121375917,0.521564554760001,0.26621765560994,1.53295213403333,1.27408444911592,1.15406965686405,1.39155642282403,-0.931516155555468,0.0622199571375411,0.140979209294584,-2.16221148635315,-0.688676318386263,-0.728394083650421,-0.102535521206305,-0.742336057137158,0.794413033600152,0.332130070906806,0.871932462263477,1.36520235745649,0.745860718672449,-0.913849749337335,1.19561401941221,1.63126760115284,0.951450950925416,1.41434944237114,-0.490204529607283,-0.599205645673573,0.602877483651353,0.103485785397591,-2.2497405432246,-0.542684975761808
"neg_1617",1.47937009875808,-0.301111814940093,0.523016819412271,1.49132241365028,0.891814751920115,-0.344862384050675,0.637199410857468,-0.693826367079807,1.04492037692469,2.47554687190755,0.11521840427981,-0.885254219624711,-0.496325370581377,-0.490326437210473,-1.59298515070592,-1.01185691614483,0.429026647597182,-0.959953733501962,-0.254903800847974,-1.63256683710766,1.35624798178828,0.689791607266996,0.0865043079472539,0.277358386292516,1.7341043763397,1.76595899862739,0.487757252352606,0.645565966234623,-0.552826282791302,0.65849898955881,0.281103559726352,-1.06873286362344,-0.183811315713833,-0.143517662353104,1.23903603861287,-0.291841858791181,1.10073809991541,1.08154033200031,-1.45904038339786,-1.38927954712881,-1.20248285811514,-0.484788989012348,-1.39563247751423,1.11098443730716,-0.271172805000825,-0.141810157354236,0.702407691429071,0.133372751060143,-1.16792002670097,0.269272711233811,-1.44261138534276,-0.62893459546585
"neg_1618",1.33323699665568,-1.32567501481507,1.34420060022246,0.392995569551681,1.57375538020984,0.220656855134681,-0.92731513853903,0.654936679621135,0.868698633414106,2.57228540356873,0.689002355916943,1.45279431285974,0.838974308698312,-1.03929071901592,0.479901991973057,-0.792064102690166,-0.602622210118768,-0.750362898204703,2.17256080747174,2.26113333209894,-0.926822376531098,-1.66968198439394,-1.72657452311839,-0.345522303375198,2.03468762555161,1.2628853175039,1.0565828998369,1.39628125419917,0.842951416961212,0.909385919539172,0.225127531420916,0.845640304064971,-1.16647746187753,-0.583681848798431,0.0398812355123947,-0.200678383651999,0.448868089250178,-1.22352953449089,0.681882324353089,1.15519066308567,0.667322133551337,-1.09244587848747,0.701039624818452,-1.48417283051167,0.85999968745378,1.36668016737161,0.434023366812178,0.19248547599961,0.684057126013765,1.07843282874249,-0.879530188217616,0.0736244428047874
"neg_1619",2.02626424060113,-1.11419156022304,0.46063053328223,-0.106152902248177,-0.677603979367087,1.11977076167837,1.94211283566911,-0.0534940344562263,1.33749484605641,0.85020094759984,-0.287563939467193,0.161511631364389,1.16971395023412,0.855212690901804,0.213605326877236,-0.224073953939679,0.873475394079276,-0.124202438022219,-0.348842598918106,-0.282542861848108,0.0113728720628472,-0.233879109493725,-1.76581573860358,0.191333488269052,0.377788985563871,-0.119668597822424,-0.782078970691373,0.231699891144589,1.1512770855771,-1.27679007019294,-0.0921146464428779,-1.39054787397244,0.264988753400378,-0.791054707049579,1.34237422710722,1.6286774361257,0.948765916240773,1.98043203447342,-0.642148728233334,-1.09275339417857,0.581735656961535,0.128448710010962,-1.25476558303477,-1.84864089098738,-0.043737157748731,-0.124774433692953,1.32690085873769,-0.743782804781342,-0.417835568745181,1.32268555774927,0.200065983251261,1.39714331499699
"neg_1623",0.498953092877143,-1.5328571856735,0.423101447672011,0.626617325125532,0.601930802615369,1.56181089772199,-1.87559871162636,-1.22407464944071,-0.363448800797318,0.819404035176544,0.505623467656557,-1.44360433147086,0.911832855805128,0.914559836485938,0.313069674003465,-2.01597327238004,0.0496764883182975,-1.62016430124975,0.58134210555816,0.755423005072184,0.184622990899036,0.610434155270686,-1.47851836300714,-1.34042752726812,0.82864089544324,-1.6309965479676,0.33798740940964,-1.63857987084468,-0.593028556522604,-1.76428051690464,-1.56332079185299,0.974642430482252,0.37152277385508,0.406220253300769,-0.157540401081148,-0.109563572686834,-2.01960530095404,-0.0821794362433938,0.483589056259658,0.520159005830351,-0.245716386892762,0.919067790689666,0.468329964474438,0.740285231536685,0.329598144515198,0.495700302483332,-0.0433714552397512,0.12555279486608,0.0384543676865944,-0.546152565416359,-1.93804874563965,0.440215586228031
"neg_1624",0.912980165290452,-0.27354681761325,0.288428273624393,1.13402923568164,0.64790185525385,-0.966363715526793,-0.898720568155823,-1.30542079658781,0.997651329595823,2.02743957211641,0.257993497166704,-1.54107931523643,0.00562570942039585,0.437040465016609,-2.20426082832045,-0.821267850146071,0.469956315569086,-0.537054527566794,-0.301858202435206,-2.04714488986864,1.21238598917577,-1.47876632554053,-1.74221286455507,0.20250136805618,1.48171668961089,1.04627901322523,1.01200314587686,0.629196357331139,-0.336284631429147,-1.56893059018016,-1.80788722193576,-1.15634703361348,0.365111967177554,0.531155060413271,0.826462597590966,0.651289849342352,-0.280318669338977,0.867791446622477,-1.37845852990443,-0.857769839875329,-0.892336572614376,-0.273443031076573,-0.784541637216956,1.52183397151036,-0.0782282977519324,0.0403896531350601,1.03727141482552,2.10801812442836,-1.21423580296297,0.645974856230507,-0.27824061680445,0.828235214015579
"neg_1625",0.963107216723363,1.48902563923105,0.0624375369329758,-2.21993083262403,-2.15385452478126,-0.976157802959136,1.17667833266689,0.924097963176792,0.168172457796424,1.92774495575907,-0.188146059981052,1.19916628046777,-0.434917447316586,0.704724970164299,1.01830809644872,0.298672785627954,0.345316731417352,1.01494309345616,1.23291098355526,1.19582747548843,0.705538443508045,0.407669764285004,0.868596080670352,0.969002733937941,1.12478006482351,0.681859262955081,1.08710853526371,0.11133786306394,-0.482766895505315,-0.455991845259642,-0.224831566829752,-1.78166299143697,1.31288800558914,0.105269737633931,0.0392327001033354,0.244171688279909,1.19702947147865,0.735329191563735,0.965744679669814,1.40343708752884,1.02037457376122,-0.12453107415292,0.336897196469443,0.545504506160706,-2.59139992637562,0.0335033737987507,0.14653985296425,-1.8106698775629,0.151878454599296,-0.735820062302632,-0.92907502140431,0.222735132019743
"neg_1626",0.488348777459957,-1.87043509335833,0.955390885965336,1.39565238449683,0.569970188311188,0.279078490771335,-1.27080851050397,-0.987026879458925,1.00734545903194,2.77225493904454,-1.09100594992568,-1.15157429941195,-0.48579180457975,-1.73553774134673,-0.503917324041202,-0.519629284303388,-0.0639195891029851,-0.613771891723397,0.879937486648463,1.46937608258507,1.62902547106678,0.21235644501179,-0.358647649455811,-0.184387623305572,2.00365735728432,-0.952794882580684,1.53695976710051,1.8476208478635,-1.28910394388935,-2.43389589514319,0.263325098457531,-0.066000660703322,-0.120494833098874,-1.08446244334826,-0.0996984302535432,-0.319666774775405,0.193724061312061,0.108437215883999,-0.177085476282505,1.75964370219924,-0.676492526129127,-1.46209462449947,1.71353420581909,0.175507106654141,1.38502268024668,-0.371280599940568,0.206999577477985,0.0576487710993509,-1.4137855860498,-0.605069042915104,-0.314701145615841,-0.941741020263902
"neg_1627",-0.0570745359125665,0.619350265526708,-3.16844427370093,0.174160072067327,0.117549992248458,1.58887910796694,0.0500763884808155,0.619377704544684,-1.38800398611064,0.491225787867864,-0.0233827290139452,0.400956615292326,0.617078906391157,0.606093625042604,-0.313023585204983,-0.228345570444656,-0.726885395539631,0.170144561566044,0.120626363480438,0.395688381333493,-0.529872000904777,0.135785451827785,0.56162817931502,0.392608565359355,0.472135661499882,-0.124483940909711,-0.296863931622885,0.0449063421315945,0.935458623864795,-1.18374313066454,-0.96835629311127,0.727951203576025,-0.24227426417964,-0.148177933022935,-1.06823766727949,-0.972501423553306,-0.464237819526477,-0.942515446476187,-0.0568996834575265,0.00378472977408721,-1.16178891144426,0.624499442223618,-0.0858920507840565,0.327497021622907,-0.2795779451269,-0.0463263630184249,-0.864384059573561,-0.618923823015317,-0.734817632772892,-1.65023165266435,-0.446620328009871,-0.123552396461648
"neg_1628",-0.0535091723358474,0.958353407990374,-0.174045112455991,-0.129504602355213,-4.45460642319526,-0.432094267652667,0.439855595654895,0.593935916320285,0.0237967411702752,0.00907461322447955,-0.0344387923059911,0.825876179467074,-0.306201759826658,-0.37151807039042,0.465651416327004,0.651599527685342,0.294091535446779,1.04082540431492,1.21328654317634,0.969096719954878,0.129489748016771,-0.445962840374401,0.720441566098166,0.460106776488065,1.28490110167296,0.494237653035098,0.59967667906448,1.15698158769142,0.542963516006028,0.818594270917812,0.0967000430631317,0.0477160253815435,0.00759418443766192,0.512496407782989,-0.112009882413671,1.21428306186082,0.773287400374807,-0.00742635816639368,0.509735893740279,0.764090014517275,0.894574800829684,-2.63746868396964,1.00456454359114,0.71308182146384,0.757359193307515,0.37719762803848,-2.94980478616554,0.694647490154707,0.658761549201064,0.48311879098141,0.0814065564438914,0.432029969170017
"neg_1629",0.804762815026877,-0.900761873804639,0.73959652415222,0.935976171297797,0.903490268370589,1.74701368295538,-1.18395504751694,-0.659584387677643,-1.6347222283428,1.11784868080361,0.822990757232001,-0.818882768557733,1.18929601302471,-0.825110540333983,-1.15529719329596,-1.36819158001011,0.420501173210256,-1.01374334799478,0.905514348428048,1.06277144348829,0.534803459018443,-0.890481536566885,-0.894817577886984,-0.745372035441651,1.1060075481908,-1.03313656670227,-1.31659328837596,-1.06223914746898,-0.119106248498593,-1.11444876097518,-0.953124553204363,1.25419972117918,-1.226257758859,-0.742127466653745,-1.31539045869933,0.279172846967093,-1.32655391419577,0.297458806333049,-1.09586188309197,-0.939931737863069,-1.45766121780094,-0.511411621350702,0.787433865435889,1.02388702279424,0.675911374622334,-1.05634290573953,0.338038800680586,0.481936810999747,-1.26324849464948,-1.43866207561486,-1.30567662086637,-0.906636040315839
"neg_1630",0.367714363576986,-0.694847383922947,0.80764825616862,-0.116453844729604,0.688157962074181,0.618146144165813,-2.5202000540861,0.60116052202321,1.53997270137793,-0.28238233279595,-0.532769527384053,0.137101452675401,-0.553552590687849,0.480375701861252,0.266519391225813,0.635235023005223,-0.45474259658829,1.07707695934176,0.0284774532936851,-0.418573282387393,-0.0888402058123337,0.774847320201164,0.197760796327297,1.3278787573237,0.710896516464948,0.219277613935987,0.635629139859909,0.410983824378954,1.35764405250092,1.15954006170422,2.53085971848967,0.773173190154173,0.414900212336731,0.0682247411586907,1.51446752838762,1.44939761613106,1.04224198406257,0.629735087288066,0.415235916347468,-0.181776664810983,-0.384091880954084,0.228531789325872,-0.358479430197565,-0.848391938228909,-2.82841893079409,-0.369130756334189,1.39906662490254,1.17956795634132,0.578546427499479,1.60533514044565,-0.527318101187389,-0.342915296533783
"neg_1632",-0.153124645536426,-1.23230970881491,0.257445789105758,1.1811799310596,1.06400734065156,1.35346991382006,-1.29613410343673,1.01028154711195,0.513882482935845,0.807630326516438,0.861331092457877,1.0432978386926,0.599938376787398,-1.52562068988436,0.614769036084355,0.546223981257987,-1.62997005558201,-1.42121786101077,1.10995381699855,1.17004814428407,0.00185071567260575,-0.0453484506898102,-1.52049385150628,-1.19341983642783,-1.89147061842145,0.802569828506978,0.531118051624765,0.990986693650221,0.964147035297158,0.874819342856209,0.0285040436854287,1.3224745632324,0.538202390716962,0.781299880942646,0.330317545980342,0.287620482879595,-2.30376292421096,0.369566592774835,0.706010883082306,0.825028724670208,0.769414154640454,0.877097720833836,0.968778656098862,-1.79363943860992,-1.58193609657609,-1.72382639814618,0.776477990061779,0.0868761887214988,-1.34353190440672,-1.78136892220948,0.470660104561184,0.260048448143839
