"D29613_01-AV555"	"D29614_02-AV604"	"D29615_03-AV612"	"D29616_04-AV650"	"D29617_05-AV717"	"D29618_06-AV718"	"D29619_07-AV770"	"D29620_08-AV782.2"	"D29621_09-AV791"	"D29622_10-AV794"	"D29623_11-AV833"	"D29624_12-AV967"	"D29625_13-AV968"	"D29626_14-AV971"	"D29627_15-AV972"	"D29628_16-AV974"	"D29629_17-AV996"	"D29630_18-AV551"	"D29631_19-AV572"	"D29632_20-AV580"	"D29633_21-AV586"	"D29634_22-AV589"	"D29635_23-AV590"	"D29636_24-AV591"	"D29637_25-AV598"	"D29638_26-AV608"	"D29639_27-AV609"	"D29640_28-AV610"	"D29641_29-AV611"	"D29642_30-AV802"	"D29643_31-AV521"	"D29644_32-AV527"	"D29645_33-AV541"	"D29646_34-AV542"	"D29647_35-AV543"	"D29648_36-AV567"	"D29649_37-AV568"	"D29650_38-AV570"	"D29651_39-AV571"	"D29652_40-AV579"	"D29653_41-AV803"	"D29654_42-AV814"	"D29655_43-AV583"	"D29656_44-AV584"	"D29657_45-AV587"	"D29658_46-AV588"	"D29659_47-AV596"	"D29660_48-AV597"	"D29661_49-AV816"	"D29662_50-AV817"	"D29663_51-AV863"	"D29664_52-AV864"	"D29665_53-AV865"	"D29666_54-AV866"
"Zotu926; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	2.38022813688213	19	0	0	0	0	30.8210958201556	0	0	0	6.3783990320321	0	0	0	0	4.15230563173672	0	1.69834675710047	2.70215827338129	0	0	0	3.95197564962516	0	0	1.33695216907675	0	0	0	0	0	0	0.620320193230731	3.7990959951955	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu1252; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958224376554627	0	1.27376006782535	4.05323741007194	0	0	0	0	0	0	0	1.27749670507206	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78769354334925	0	0	0	0	0	0	0
"Zotu1288; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27763250207284	0	1.69834675710047	5.40431654676259	0	0	0	0	0	0	0	0.851664470048042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu37247; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633182665865917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu15938; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839564124056999	0	0	0	0	0
"Zotu28038; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.783479349186483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu44575; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.792750009893545	0	0	0	0
"Zotu15863; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31202515064187
"Zotu94720; LachnospiraceaeNK4A136group"	1.37130339539978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu28; LachnospiraceaeNK4A136group"	4.79956188389923	16.738167711131	0	17.2207178164625	18.8796880077998	8.8573481456917	16.1855513307985	7	18.9151465728143	32.889354209299	4.57014495805693	66.3857217120083	17.1228310111975	33.8032317447331	59.5009900990099	53.2313594767131	28.0649557409412	37.5980456414229	20.7622027534418	24.537940816195	37.4884759340732	24.2750175393839	12.2571778217076	41.6094955489614	54.0431654676259	23.2478055367995	13.205926234343	8.75757460558829	26.5346936474832	21.4874950601253	21.8513635285748	68.6302113459399	21.2916117512011	29.8963039392711	18.4159963226844	25.6402141028625	33.2788186432856	24.7503088846456	22.021366859691	18.6788886430445	33.1096269311206	26.3712726811318	47.8677685950413	22.2972737538313	7.68955890563931	27.4363978770758	47.3738788987551	13.2814710042433	16.79128248114	26.160750326487	9.47120009867204	12.2864515037435	0	5.24810060256746
"Zotu531; LachnospiraceaeNK4A136group"	4.11391018619934	0	4.27546955036995	0	0	16.6075277731719	0	10	15.9059187089575	71.0219387997906	0	0	0	6.65821231335651	0	30.8678889273248	8.29191874164172	21.4845975093845	23.1126408010013	39.3898523628393	76.950029548887	0	18.3857667325614	13.5867740568037	64.8517985611511	0	0	17.1343850978901	54.1985231948594	23.7493366454017	6.65041498695755	0	7.23914799540836	52.4108044367469	43.1624913812917	3.72948568768909	15.7149976926627	30.937886105807	7.44384231876877	20.8950279735752	14.5276934493692	12.073594721482	38.6115702479339	33.6074850782384	7.34003350083752	48.0136962848827	45.1392619695685	19.036775106082	10.074769488684	23.7825002968064	11.5301566418616	14.4048052112855	4.15390995806645	6.1227840363287
"Zotu39834; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.635452353762213	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu39683; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.950059283851079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu55; LachnospiraceaeNK4A136group"	2.74260679079956	17.3359594151	1.90020868905331	0	0	0	7.61673003802281	4	10.3173526760805	14.7763765288155	0	0	0	0	0	0	0	0	4.30913642052566	4.52014699245697	5.91923304222208	16.6092225269469	1.41428974865857	0	10.358273381295	19.4436191762323	11.8158287359911	4.18840524615092	3.38740769967871	0	9.50059283851079	45.010723025584	14.0524637557927	6.27453292552603	0	6.5265999534559	23.1102907245039	8.43760530158374	18.2994457003066	16.7793406454468	0	10.8026900139576	5.81818181818182	10.663913534441	2.79620323841429	0	29.9438668510999	7.08345120226308	10.074769488684	3.17100003957418	5.76507832093081	18.217841884861	4.61545550896272	4.81075888568684
"Zotu44569; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839564124056999	0	0	0	0	0
"Zotu36737; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31538512049379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
